owner,name,stars,forks,watchers,isFork,isArchived,languages,languageCount,topics,topicCount,diskUsageKb,pullRequests,issues,description,primaryLanguage,createdAt,pushedAt,defaultBranchCommitCount,license,assignableUserCount,codeOfConduct,forkingAllowed,nameWithOwner,parent,contributors
fastos,fastsocket,3768,743,422,False,False,"[{'name': 'C', 'size': 345744336}, {'name': 'Assembly', 'size': 8084866}, {'name': 'C++', 'size': 7807328}, {'name': 'Makefile', 'size': 1052919}, {'name': 'Objective-C', 'size': 878735}, {'name': 'Perl', 'size': 307197}, {'name': 'Shell', 'size': 109971}, {'name': 'Yacc', 'size': 102785}, {'name': 'Python', 'size': 92287}, {'name': 'Lex', 'size': 54748}]",18,[],0,123889,31,32,"Fastsocket is a highly scalable socket and its underlying networking implementation of Linux kernel. With the straight linear scalability, Fastsocket can provide extremely good performance in multicore machines. In addition, it is very easy to use and maintain. As a result, it has been deployed in the production environment of SINA.",C,2014-06-24T08:03:52Z,2018-04-19T09:27:36Z,183.0,GNU General Public License v2.0,5,,True,fastos/fastsocket,,10
bansal,pattern.css,3767,110,40,False,False,"[{'name': 'HTML', 'size': 48286}, {'name': 'CSS', 'size': 5969}]",2,"[{'name': 'css', 'stars': 96883}, {'name': 'css3', 'stars': 375}, {'name': 'css-framework', 'stars': 189}, {'name': 'patterns', 'stars': 26}, {'name': 'frontend', 'stars': 49237}, {'name': 'ui', 'stars': 384}, {'name': 'bootstrap', 'stars': 80726}]",7,865,15,8,CSS only library to fill empty background with beautiful patterns.,HTML,2020-04-18T10:30:46Z,2022-03-26T13:15:42Z,1.0,,2,,True,bansal/pattern.css,,1
openvenues,libpostal,3767,399,108,False,False,"[{'name': 'C', 'size': 39379094}, {'name': 'Python', 'size': 799608}, {'name': 'C++', 'size': 78873}, {'name': 'Shell', 'size': 33565}, {'name': 'M4', 'size': 14333}, {'name': 'Makefile', 'size': 7804}]",6,"[{'name': 'address-parser', 'stars': 4}, {'name': 'machine-learning', 'stars': 72588}, {'name': 'nlp', 'stars': 22118}, {'name': 'address', 'stars': 5}, {'name': 'international', 'stars': 12}, {'name': 'c', 'stars': 105731}, {'name': 'deduplication', 'stars': 24}, {'name': 'record-linkage', 'stars': 19}, {'name': 'deduping', 'stars': 0}, {'name': 'natural-language-processing', 'stars': 448}]",10,37841,176,462,A C library for parsing/normalizing street addresses around the world. Powered by statistical NLP and open geo data.,C,2015-03-03T00:21:31Z,2023-08-03T19:16:12Z,5367.0,MIT License,6,Other,True,openvenues/libpostal,,47
hibayesian,awesome-automl-papers,3766,683,223,False,False,[],0,"[{'name': 'automl', 'stars': 99}, {'name': 'automated-feature-engineering', 'stars': 17}, {'name': 'hyperparameter-optimization', 'stars': 58}, {'name': 'neural-architecture-search', 'stars': 85}]",4,17626,48,6,"A curated list of automated machine learning papers, articles, tutorials, slides and projects",,2017-11-20T08:19:19Z,2022-11-22T07:57:53Z,207.0,Apache License 2.0,1,,True,hibayesian/awesome-automl-papers,,36
osixia,docker-openldap,3766,951,96,False,False,"[{'name': 'Shell', 'size': 36770}, {'name': 'Dockerfile', 'size': 3022}, {'name': 'Makefile', 'size': 1544}, {'name': 'Smarty', 'size': 275}]",4,"[{'name': 'docker', 'stars': 74045}, {'name': 'openldap', 'stars': 1}, {'name': 'docker-image', 'stars': 93}, {'name': 'ldap-server', 'stars': 6}, {'name': 'ldap-database', 'stars': 0}, {'name': 'ldap', 'stars': 22}]",6,918,112,552,OpenLDAP container image 🐳🌴,Shell,2014-04-24T13:24:34Z,2023-08-03T23:41:05Z,747.0,MIT License,2,,True,osixia/docker-openldap,,63
facebook,regenerator,3766,1193,89,False,False,"[{'name': 'JavaScript', 'size': 210671}, {'name': 'Shell', 'size': 670}, {'name': 'HTML', 'size': 483}]",3,[],0,7861,411,263,Source transformer enabling ECMAScript 6 generator functions in JavaScript-of-today.,JavaScript,2013-10-05T14:37:03Z,2023-08-10T11:01:00Z,1095.0,MIT License,111,Other,True,facebook/regenerator,,69
dabeaz,python-cookbook,3765,1746,253,False,False,"[{'name': 'Python', 'size': 250657}, {'name': 'C', 'size': 20265}, {'name': 'Makefile', 'size': 231}, {'name': 'Shell', 'size': 179}]",4,[],0,2062,13,19,"Code samples from the ""Python Cookbook, 3rd Edition"", published by O'Reilly & Associates, May, 2013. ",Python,2013-04-08T11:01:19Z,2021-07-05T09:41:13Z,9.0,,1,,True,dabeaz/python-cookbook,,4
Jack-Lee-Hiter,AlgorithmsByPython,3765,1302,124,False,False,"[{'name': 'Python', 'size': 238679}, {'name': 'Shell', 'size': 771}]",2,[],0,315,12,13,算法/数据结构/Python/剑指offer/机器学习/leetcode,Python,2016-06-27T14:39:00Z,2020-01-19T13:58:31Z,120.0,,1,,True,Jack-Lee-Hiter/AlgorithmsByPython,,4
nolanlawson,optimize-js,3765,128,66,False,False,"[{'name': 'JavaScript', 'size': 2868938}, {'name': 'HTML', 'size': 8830}, {'name': 'Shell', 'size': 1075}]",3,[],0,1833,26,31,Optimize a JS file for faster parsing (UNMAINTAINED),JavaScript,2016-09-17T20:15:45Z,2021-06-18T15:25:51Z,100.0,Apache License 2.0,3,,True,nolanlawson/optimize-js,,12
facebookresearch,fairseq-lua,3765,635,213,False,True,"[{'name': 'Lua', 'size': 321594}, {'name': 'C++', 'size': 6309}, {'name': 'Python', 'size': 3913}, {'name': 'Shell', 'size': 2686}, {'name': 'CMake', 'size': 1226}]",5,[],0,2355,7,141,Facebook AI Research Sequence-to-Sequence Toolkit,Lua,2017-03-12T16:13:32Z,2021-09-17T09:21:31Z,30.0,Other,46,Other,True,facebookresearch/fairseq-lua,,8
Azure,MachineLearningNotebooks,3765,2427,1994,False,False,"[{'name': 'Jupyter Notebook', 'size': 2724418}, {'name': 'Python', 'size': 294235}, {'name': 'Dockerfile', 'size': 19172}, {'name': 'Shell', 'size': 6267}, {'name': 'Batchfile', 'size': 4309}, {'name': 'R', 'size': 872}]",6,"[{'name': 'machine-learning', 'stars': 72588}, {'name': 'notebook', 'stars': 88}, {'name': 'azure', 'stars': 61327}, {'name': 'deep-learning', 'stars': 70567}, {'name': 'data-science', 'stars': 3793}, {'name': 'azure-machine-learning', 'stars': 18}, {'name': 'azure-ml', 'stars': 2}, {'name': 'azureml', 'stars': 5}]",8,77896,522,1405,Python notebooks with ML and deep learning examples with Azure Machine Learning Python SDK | Microsoft,Jupyter Notebook,2018-08-17T17:29:14Z,2023-06-28T22:47:54Z,1272.0,MIT License,1576,Other,True,Azure/MachineLearningNotebooks,,58
aiogram,aiogram,3764,704,101,False,False,"[{'name': 'Python', 'size': 1947109}, {'name': 'Jinja', 'size': 3737}, {'name': 'Makefile', 'size': 3675}]",3,"[{'name': 'python', 'stars': 277240}, {'name': 'telegram-bot', 'stars': 293}, {'name': 'telegram-bot-api', 'stars': 39}, {'name': 'asyncio', 'stars': 73}, {'name': 'aiogram', 'stars': 7}, {'name': 'bot', 'stars': 54404}, {'name': 'bot-framework', 'stars': 32}]",7,6563,698,463,aiogram is a modern and fully asynchronous framework for Telegram Bot API written in Python using asyncio,Python,2017-11-18T14:11:13Z,2023-08-18T09:06:13Z,1894.0,MIT License,7,,True,aiogram/aiogram,,95
patriksimek,vm2,3764,274,49,False,False,"[{'name': 'JavaScript', 'size': 241704}, {'name': 'TypeScript', 'size': 7}]",2,"[{'name': 'javascript', 'stars': 163762}, {'name': 'sandbox', 'stars': 66}, {'name': 'vm', 'stars': 40}, {'name': 'security', 'stars': 33451}, {'name': 'node-js', 'stars': 94}]",5,633,131,399,Advanced vm/sandbox for Node.js,JavaScript,2014-01-14T11:31:39Z,2023-07-10T22:41:06Z,467.0,MIT License,3,,True,patriksimek/vm2,,32
authzed,spicedb,3764,202,35,False,False,"[{'name': 'Go', 'size': 2970614}, {'name': 'JavaScript', 'size': 16612}, {'name': 'HTML', 'size': 3663}, {'name': 'Dockerfile', 'size': 818}]",4,"[{'name': 'zanzibar', 'stars': 7}, {'name': 'permissions', 'stars': 9}, {'name': 'database', 'stars': 82137}, {'name': 'scale', 'stars': 8}, {'name': 'latency', 'stars': 5}, {'name': 'production', 'stars': 27}, {'name': 'distributed-systems', 'stars': 345}, {'name': 'grpc', 'stars': 247}, {'name': 'security', 'stars': 33451}, {'name': 'security-tools', 'stars': 343}]",19,13947,1112,372,"Open Source, Google Zanzibar-inspired fine-grained permissions database",Go,2021-08-16T15:32:09Z,2023-08-18T05:24:21Z,3073.0,Apache License 2.0,7,Contributor Covenant,True,authzed/spicedb,,44
tholman,zenpen,3763,424,120,False,False,"[{'name': 'JavaScript', 'size': 19493}, {'name': 'CSS', 'size': 9638}, {'name': 'HTML', 'size': 3326}]",3,[],0,262,63,92,A minimalist writing zone.,JavaScript,2013-01-28T20:41:25Z,2022-04-13T02:58:17Z,196.0,MIT License,1,,True,tholman/zenpen,,24
writefreely,writefreely,3763,255,52,False,False,"[{'name': 'Go', 'size': 564523}, {'name': 'Less', 'size': 64807}, {'name': 'JavaScript', 'size': 38772}, {'name': 'Makefile', 'size': 5343}, {'name': 'Shell', 'size': 4860}, {'name': 'Dockerfile', 'size': 966}, {'name': 'HTML', 'size': 769}]",7,"[{'name': 'writing', 'stars': 125}, {'name': 'publishing', 'stars': 5990}, {'name': 'blogging', 'stars': 48}, {'name': 'web-application', 'stars': 162}, {'name': 'go', 'stars': 58453}, {'name': 'activitypub', 'stars': 288}, {'name': 'federation', 'stars': 25}, {'name': 'beta', 'stars': 7}, {'name': 'writefreely', 'stars': 5}, {'name': 'markdown', 'stars': 24477}]",11,15731,397,310,"A clean, Markdown-based publishing platform made for writers. Write together and build a community.",Go,2017-04-02T02:17:45Z,2023-08-10T16:54:51Z,1425.0,GNU Affero General Public License v3.0,10,,True,writefreely/writefreely,,52
nnhubbard,ZSSRichTextEditor,3762,601,101,False,False,"[{'name': 'Objective-C', 'size': 237233}, {'name': 'JavaScript', 'size': 46514}, {'name': 'Ruby', 'size': 1754}, {'name': 'HTML', 'size': 1566}, {'name': 'C', 'size': 1535}]",5,[],0,786,39,249,A beautiful rich text WYSIWYG editor for iOS with a syntax highlighted source view,Objective-C,2014-01-30T22:39:12Z,2021-09-07T17:08:31Z,155.0,MIT License,2,,True,nnhubbard/ZSSRichTextEditor,,18
OfficeDev,office-ui-fabric-core,3762,498,233,False,False,"[{'name': 'SCSS', 'size': 493567}, {'name': 'JavaScript', 'size': 55422}, {'name': 'HTML', 'size': 18942}, {'name': 'TypeScript', 'size': 14977}]",4,[],0,11115,621,652,The front-end CSS framework for building experiences for Office and Microsoft 365.,SCSS,2015-05-19T19:31:16Z,2023-07-17T15:13:10Z,2426.0,Other,92,Other,True,OfficeDev/office-ui-fabric-core,,62
SelfControlApp,selfcontrol,3762,398,83,False,False,"[{'name': 'Objective-C', 'size': 396152}, {'name': 'Ruby', 'size': 10305}, {'name': 'Rich Text Format', 'size': 3837}, {'name': 'C', 'size': 1072}, {'name': 'CSS', 'size': 98}]",5,[],0,13091,56,712,:skull: Mac app to block your own access to distracting websites etc for a predetermined period of time. It can not be undone by the app or by a restart – you must wait for the timer to run out.,Objective-C,2009-03-26T01:55:07Z,2022-01-22T08:11:28Z,416.0,GNU General Public License v3.0,2,,True,SelfControlApp/selfcontrol,,30
vasturiano,3d-force-graph,3762,718,81,False,False,"[{'name': 'HTML', 'size': 40307}, {'name': 'JavaScript', 'size': 17876}, {'name': 'CSS', 'size': 446}]",3,"[{'name': '3d-force-graph', 'stars': 1}, {'name': 'threejs', 'stars': 272}, {'name': 'webgl', 'stars': 270}, {'name': 'data-visualization', 'stars': 59770}, {'name': '3d', 'stars': 51670}, {'name': 'd3js', 'stars': 29}, {'name': 'force-directed-graphs', 'stars': 4}]",7,2191,31,606,3D force-directed graph component using ThreeJS/WebGL,HTML,2017-02-27T04:09:20Z,2023-08-17T23:11:33Z,758.0,MIT License,1,,True,vasturiano/3d-force-graph,,14
graviraja,MLOps-Basics,3761,680,69,False,False,"[{'name': 'Jupyter Notebook', 'size': 321230}, {'name': 'Python', 'size': 125838}, {'name': 'Dockerfile', 'size': 3358}]",3,[],0,19615,19,17,,Jupyter Notebook,2021-05-02T10:35:35Z,2023-06-19T08:58:37Z,116.0,MIT License,1,,True,graviraja/MLOps-Basics,,2
hygieia,hygieia,3761,1831,259,False,False,"[{'name': 'TypeScript', 'size': 938289}, {'name': 'HTML', 'size': 174706}, {'name': 'SCSS', 'size': 93354}, {'name': 'JavaScript', 'size': 2769}, {'name': 'Shell', 'size': 874}, {'name': 'Dockerfile', 'size': 707}]",6,"[{'name': 'devops', 'stars': 1156}, {'name': 'dashboard', 'stars': 221}, {'name': 'hygieia', 'stars': 0}, {'name': 'delivery-pipeline', 'stars': 2}, {'name': 'visualization', 'stars': 351}, {'name': 'continuous-delivery', 'stars': 66}, {'name': 'continuous-deployment', 'stars': 42}, {'name': 'continuous-integration', 'stars': 24489}]",8,76582,1320,2031,CapitalOne  DevOps Dashboard,TypeScript,2015-07-17T05:55:06Z,2023-02-23T00:53:16Z,2596.0,Apache License 2.0,18,,True,hygieia/hygieia,,142
ksimka,go-is-not-good,3760,145,124,False,False,"[{'name': 'Go', 'size': 2133}, {'name': 'Makefile', 'size': 78}]",2,"[{'name': 'golang', 'stars': 1856}, {'name': 'list', 'stars': 119}, {'name': 'complaints', 'stars': 1}, {'name': 'articles', 'stars': 13}, {'name': 'go', 'stars': 58453}]",5,48,30,39,A curated list of articles complaining that go (golang) isn't good enough,Go,2015-12-10T08:18:34Z,2023-01-14T14:02:29Z,52.0,,1,,True,ksimka/go-is-not-good,,12
microsoft,Quantum,3760,932,259,False,False,"[{'name': 'Jupyter Notebook', 'size': 3171767}, {'name': 'Q#', 'size': 573004}, {'name': 'C#', 'size': 246678}, {'name': 'C++', 'size': 40795}, {'name': 'PowerShell', 'size': 36593}, {'name': 'Python', 'size': 26848}, {'name': 'HTML', 'size': 11488}, {'name': 'JavaScript', 'size': 10508}, {'name': 'TypeScript', 'size': 10355}, {'name': 'Dockerfile', 'size': 4316}]",15,"[{'name': 'quantum-development-kit', 'stars': 11}, {'name': 'quantum', 'stars': 117}, {'name': 'qdk', 'stars': 6}, {'name': 'quantum-computing', 'stars': 249}, {'name': 'qsharp', 'stars': 20}, {'name': 'python', 'stars': 277240}]",6,33392,626,127,Microsoft Quantum Development Kit Samples,Jupyter Notebook,2017-11-08T23:24:33Z,2023-08-18T09:17:32Z,602.0,MIT License,27,Other,True,microsoft/Quantum,,74
mikepenz,FastAdapter,3759,512,88,False,False,"[{'name': 'Kotlin', 'size': 628231}, {'name': 'Java', 'size': 20690}, {'name': 'Ruby', 'size': 2019}, {'name': 'Shell', 'size': 1416}]",4,"[{'name': 'recyclerview', 'stars': 15}, {'name': 'fastadapter', 'stars': 0}, {'name': 'viewholder', 'stars': 0}, {'name': 'multi-select', 'stars': 1}, {'name': 'click-listeners', 'stars': 0}, {'name': 'drag-and-drop', 'stars': 70}, {'name': 'swipe', 'stars': 3}, {'name': 'recyclerview-adapter', 'stars': 6}, {'name': 'adapter', 'stars': 4}, {'name': 'android', 'stars': 139799}]",17,19866,253,788,"The bullet proof, fast and easy to use adapter library, which minimizes developing time to a fraction...",Kotlin,2015-12-28T11:05:32Z,2023-08-15T14:10:18Z,1913.0,Apache License 2.0,1,,True,mikepenz/FastAdapter,,50
bopoda,ace,3759,1853,380,False,True,"[{'name': 'HTML', 'size': 1897512}, {'name': 'CSS', 'size': 494}]",2,[],0,4594,7,49,Twitter bootstrap 3 admin template,HTML,2014-05-01T14:28:58Z,2020-04-19T20:09:48Z,25.0,Other,1,,True,bopoda/ace,,1
flow-typed,flow-typed,3759,1388,60,False,False,"[{'name': 'JavaScript', 'size': 33264495}, {'name': 'Shell', 'size': 1415}, {'name': 'Batchfile', 'size': 203}]",3,"[{'name': 'flow', 'stars': 18}, {'name': 'cli', 'stars': 50580}, {'name': 'libdefs', 'stars': 0}, {'name': 'hacktoberfest', 'stars': 26060}, {'name': 'flowtype', 'stars': 6}, {'name': 'types', 'stars': 12}]",6,13270,3426,1055,A central repository for Flow library definitions,JavaScript,2015-09-18T03:51:49Z,2023-08-14T21:21:51Z,3285.0,MIT License,6,Contributor Covenant,True,flow-typed/flow-typed,,437
gontovnik,DGElasticPullToRefresh,3758,446,69,False,False,"[{'name': 'Swift', 'size': 36285}, {'name': 'Ruby', 'size': 727}]",2,[],0,3810,37,66,Elastic pull to refresh for iOS developed in Swift,Swift,2015-10-17T10:20:50Z,2022-06-01T08:10:13Z,47.0,MIT License,1,,True,gontovnik/DGElasticPullToRefresh,,7
0xk1h0,ChatGPT_DAN,3757,399,127,False,False,[],0,"[{'name': 'chatgpt', 'stars': 5625}, {'name': 'jailbreak', 'stars': 107}, {'name': 'openai', 'stars': 328}, {'name': 'prompt', 'stars': 52}, {'name': 'gpt-4', 'stars': 235}, {'name': 'gpt-3-5', 'stars': 0}]",6,21,14,50,"ChatGPT DAN, Jailbreaks prompt",,2023-02-15T09:48:18Z,2023-07-11T09:11:54Z,31.0,,1,,True,0xk1h0/ChatGPT_DAN,,2
telly,TLYShyNavBar,3757,440,92,False,True,"[{'name': 'Objective-C', 'size': 54620}, {'name': 'Ruby', 'size': 6406}, {'name': 'Swift', 'size': 2499}]",3,"[{'name': 'uinavigationcontroller', 'stars': 2}, {'name': 'navigation', 'stars': 29}, {'name': 'navigationbar', 'stars': 4}, {'name': 'cocoapods', 'stars': 41}, {'name': 'objective-c', 'stars': 9437}, {'name': 'ios', 'stars': 40513}, {'name': 'ui', 'stars': 384}, {'name': 'uikit', 'stars': 61}, {'name': 'scrollview', 'stars': 1}, {'name': 'scrolling', 'stars': 6}]",10,21195,56,143,"Unlike all those arrogant UINavigationBar, this one is shy and humble! Easily create auto-scrolling navigation bars!",Objective-C,2014-06-15T05:56:37Z,2018-09-20T09:24:13Z,241.0,MIT License,0,,True,telly/TLYShyNavBar,,21
input-output-hk,cardano-sl,3757,638,462,False,True,"[{'name': 'Haskell', 'size': 6587947}, {'name': 'Nix', 'size': 1600437}, {'name': 'PureScript', 'size': 311942}, {'name': 'HTML', 'size': 217850}, {'name': 'Shell', 'size': 76693}, {'name': 'CSS', 'size': 54967}, {'name': 'JavaScript', 'size': 47584}, {'name': 'Python', 'size': 36838}, {'name': 'Makefile', 'size': 6928}, {'name': 'TSQL', 'size': 3275}]",11,"[{'name': 'haskell', 'stars': 10039}, {'name': 'stake-blockchain-protocol', 'stars': 3}, {'name': 'cryptocurrency', 'stars': 28873}]",3,119915,3434,849,Cryptographic currency implementing Ouroboros PoS protocol,Haskell,2016-10-14T13:44:38Z,2020-07-30T15:22:04Z,17004.0,Apache License 2.0,25,,True,input-output-hk/cardano-sl,,92
sadanandpai,javascript-code-challenges,3757,773,107,False,False,[],0,"[{'name': 'javascript', 'stars': 163762}, {'name': 'frontend', 'stars': 49237}, {'name': 'frontend-framework', 'stars': 24}, {'name': 'frontend-development', 'stars': 10}, {'name': 'frontend-challenge', 'stars': 7}, {'name': 'web', 'stars': 1630}, {'name': 'interview-questions', 'stars': 240}, {'name': 'javascript-interview-questions', 'stars': 56}, {'name': 'javascript-interview', 'stars': 1}, {'name': 'javascript-modern-interview', 'stars': 0}]",15,454,38,3,A collection of JavaScript modern interview code challenges for beginners to experts,,2020-11-20T13:10:04Z,2023-02-11T07:39:21Z,200.0,MIT License,1,Contributor Covenant,True,sadanandpai/javascript-code-challenges,,26
pkluz,PKHUD,3757,500,56,False,False,"[{'name': 'Swift', 'size': 41383}, {'name': 'Ruby', 'size': 6984}, {'name': 'Objective-C', 'size': 364}]",3,[],0,25595,120,168,"A Swift based reimplementation of the Apple HUD (Volume, Ringer, Rotation,…) for iOS 8.",Swift,2014-06-18T06:20:51Z,2023-02-16T17:26:12Z,271.0,MIT License,2,,True,pkluz/PKHUD,,33
benhowdle89,grade,3756,155,54,False,False,"[{'name': 'JavaScript', 'size': 5870}]",1,[],0,458,10,16,This JavaScript library produces complementary gradients generated from the top 2 dominant colours in supplied images.,JavaScript,2016-08-18T16:34:14Z,2022-08-02T07:36:04Z,54.0,,1,,True,benhowdle89/grade,,9
lwch,natpass,3756,426,41,False,False,"[{'name': 'Go', 'size': 151842}, {'name': 'JavaScript', 'size': 17511}, {'name': 'HTML', 'size': 11862}, {'name': 'CSS', 'size': 5869}, {'name': 'Shell', 'size': 1273}]",5,"[{'name': 'protobuf', 'stars': 79}, {'name': 'tls', 'stars': 27}, {'name': 'golang', 'stars': 1856}, {'name': 'shell', 'stars': 22608}, {'name': 'vnc', 'stars': 19}, {'name': 'code-server', 'stars': 3}]",6,18632,48,28,🔥居家办公，远程开发神器,Go,2021-07-30T08:02:42Z,2023-06-13T02:45:04Z,746.0,MIT License,1,,True,lwch/natpass,,3
caarlos0,env,3756,224,25,False,False,"[{'name': 'Go', 'size': 71992}, {'name': 'Makefile', 'size': 649}]",2,"[{'name': 'golang', 'stars': 1856}, {'name': 'environment-variables', 'stars': 10}, {'name': 'configuration', 'stars': 46}, {'name': 'environment', 'stars': 76}, {'name': 'config', 'stars': 1562}, {'name': 'go', 'stars': 58453}, {'name': 'hacktoberfest', 'stars': 26060}]",7,362,175,91,A simple and zero-dependencies library to parse environment variables into structs,Go,2015-07-28T02:14:37Z,2023-08-13T10:46:53Z,339.0,MIT License,3,,True,caarlos0/env,,59
Jawbone,JBChartView,3756,433,151,False,False,"[{'name': 'Objective-C', 'size': 259902}, {'name': 'Ruby', 'size': 648}]",2,[],0,10851,62,178,iOS-based charting library for both line and bar graphs.,Objective-C,2013-11-14T05:28:46Z,2018-08-06T21:57:46Z,507.0,Other,2,,True,Jawbone/JBChartView,,23
dejan,rails_panel,3755,177,58,False,False,"[{'name': 'Ruby', 'size': 19100}, {'name': 'HTML', 'size': 15010}, {'name': 'JavaScript', 'size': 13451}, {'name': 'CSS', 'size': 6600}, {'name': 'Roff', 'size': 1282}, {'name': 'Dockerfile', 'size': 228}, {'name': 'Makefile', 'size': 133}]",7,"[{'name': 'ruby-on-rails', 'stars': 68}, {'name': 'chrome-extension', 'stars': 47959}]",2,512,87,101,Chrome extension for Rails development,Ruby,2012-11-18T15:29:24Z,2023-08-02T22:08:38Z,368.0,MIT License,3,Contributor Covenant,True,dejan/rails_panel,,38
tortoise,tortoise-orm,3755,320,41,False,False,"[{'name': 'Python', 'size': 1161389}, {'name': 'Makefile', 'size': 2860}]",2,"[{'name': 'orm', 'stars': 74}, {'name': 'asyncio', 'stars': 73}, {'name': 'async', 'stars': 53}, {'name': 'python3', 'stars': 3647}, {'name': 'sqlite', 'stars': 494}, {'name': 'postgresql', 'stars': 30547}, {'name': 'mysql', 'stars': 61815}]",7,3954,471,928,"Familiar asyncio ORM for python, built with relations in mind",Python,2018-03-29T16:52:10Z,2023-08-17T11:55:10Z,1183.0,Apache License 2.0,7,,True,tortoise/tortoise-orm,,123
sindresorhus,ow,3755,108,21,False,False,"[{'name': 'TypeScript', 'size': 190257}, {'name': 'JavaScript', 'size': 476}]",2,"[{'name': 'validation', 'stars': 27}, {'name': 'type-checking', 'stars': 5}, {'name': 'nodejs', 'stars': 74528}, {'name': 'npm-package', 'stars': 20}, {'name': 'javascript', 'stars': 163762}]",5,1399,129,123,Function argument validation for humans,TypeScript,2017-09-29T03:46:31Z,2023-06-20T12:12:20Z,240.0,MIT License,2,Contributor Covenant,True,sindresorhus/ow,,34
tangly1024,NotionNext,3755,4503,30,False,False,"[{'name': 'JavaScript', 'size': 1251308}, {'name': 'CSS', 'size': 49304}, {'name': 'Dockerfile', 'size': 820}, {'name': 'TypeScript', 'size': 672}, {'name': 'Python', 'size': 584}, {'name': 'Shell', 'size': 418}]",6,"[{'name': 'tailwindcss', 'stars': 358}, {'name': 'vercel', 'stars': 243}, {'name': 'nextjs', 'stars': 1264}, {'name': 'react', 'stars': 95607}, {'name': 'blog', 'stars': 139}, {'name': 'notion', 'stars': 156}, {'name': 'zeabur', 'stars': 0}]",7,27163,862,536,"使用 NextJS + Notion API 实现的，支持多种部署方案的静态博客，无需服务器、零门槛搭建网站，为Notion和所有创作者设计。 (A static blog built with NextJS and Notion API, supporting multiple deployment options. No server required, zero threshold to set up a website. Designed for Notion and all creators.)",JavaScript,2021-09-26T07:23:22Z,2023-08-18T08:03:42Z,2809.0,MIT License,1,,True,tangly1024/NotionNext,,61
fonttools,fonttools,3754,434,116,False,False,"[{'name': 'Python', 'size': 6262989}, {'name': 'Jupyter Notebook', 'size': 3522}, {'name': 'Makefile', 'size': 352}]",3,[],0,23988,1649,1509,A library to manipulate font files from Python.,Python,2013-07-24T16:28:35Z,2023-08-16T07:18:03Z,10931.0,MIT License,31,Contributor Covenant,True,fonttools/fonttools,,116
hhxsv5,laravel-s,3754,482,198,False,False,"[{'name': 'PHP', 'size': 180444}, {'name': 'Shell', 'size': 1482}]",2,"[{'name': 'swoole', 'stars': 28}, {'name': 'laravel', 'stars': 27035}, {'name': 'lumen', 'stars': 13}, {'name': 'async', 'stars': 53}, {'name': 'server', 'stars': 20055}, {'name': 'http', 'stars': 36527}, {'name': 'websocket', 'stars': 117}, {'name': 'tcp', 'stars': 44}, {'name': 'udp', 'stars': 17}, {'name': 'process', 'stars': 20}]",13,5404,63,391,LaravelS is an out-of-the-box adapter between Laravel/Lumen and Swoole.,PHP,2018-01-16T07:37:04Z,2023-08-17T14:00:24Z,1762.0,MIT License,1,,True,hhxsv5/laravel-s,,33
googlecodelabs,tools,3754,1110,230,False,False,"[{'name': 'Go', 'size': 389175}, {'name': 'HTML', 'size': 298305}, {'name': 'JavaScript', 'size': 225225}, {'name': 'SCSS', 'size': 74923}, {'name': 'Starlark', 'size': 26935}, {'name': 'Closure Templates', 'size': 11725}, {'name': 'Shell', 'size': 4487}, {'name': 'Makefile', 'size': 1987}]",8,[],0,76857,488,288,Codelabs management & hosting tools,Go,2016-01-22T13:28:44Z,2023-08-07T18:18:55Z,1123.0,Apache License 2.0,27,,True,googlecodelabs/tools,,47
wcandillon,can-it-be-done-in-react-native,3754,1284,134,False,False,"[{'name': 'TypeScript', 'size': 937678}, {'name': 'JavaScript', 'size': 140202}]",2,[],0,645315,81,101,⚛️ 📺 Projects from the “Can it be done in React Native?” YouTube series,TypeScript,2018-11-10T16:29:44Z,2023-08-16T08:47:55Z,1030.0,MIT License,1,,True,wcandillon/can-it-be-done-in-react-native,,19
gijsroge,tilt.js,3754,902,73,False,False,"[{'name': 'JavaScript', 'size': 16214}, {'name': 'HTML', 'size': 999}]",2,"[{'name': 'tilt', 'stars': 1}, {'name': 'jquery', 'stars': 31046}, {'name': 'parallax', 'stars': 14}]",3,5078,25,56,A tiny 60+fps parallax tilt hover effect for jQuery. ,JavaScript,2017-01-13T20:48:59Z,2022-09-14T18:19:30Z,109.0,MIT License,1,,True,gijsroge/tilt.js,,4
iqiyi,xHook,3753,713,112,False,False,"[{'name': 'C', 'size': 157999}, {'name': 'Java', 'size': 7037}, {'name': 'Shell', 'size': 2050}, {'name': 'Makefile', 'size': 1512}]",4,"[{'name': 'android', 'stars': 139799}, {'name': 'hook', 'stars': 28}, {'name': 'elf', 'stars': 18}, {'name': 'plt', 'stars': 1}, {'name': 'got', 'stars': 1}]",5,839,7,97,🔥 A PLT hook library for Android native ELF.,C,2018-04-18T06:15:09Z,2023-07-06T09:32:12Z,83.0,Other,2,,True,iqiyi/xHook,,3
