owner,name,stars,forks,watchers,isFork,isArchived,languages,languageCount,topics,topicCount,diskUsageKb,pullRequests,issues,description,primaryLanguage,createdAt,pushedAt,defaultBranchCommitCount,license,assignableUserCount,codeOfConduct,forkingAllowed,nameWithOwner,parent,contributors
electron,electron,108675,14942,2883,False,False,"[{'name': 'C++', 'size': 3482559}, {'name': 'TypeScript', 'size': 1880583}, {'name': 'Objective-C++', 'size': 398917}, {'name': 'JavaScript', 'size': 176138}, {'name': 'Python', 'size': 118271}, {'name': 'Objective-C', 'size': 44581}, {'name': 'HTML', 'size': 12057}, {'name': 'Shell', 'size': 5426}, {'name': 'Batchfile', 'size': 2539}, {'name': 'C', 'size': 2491}]",12,"[{'name': 'electron', 'stars': 23645}, {'name': 'javascript', 'stars': 163762}, {'name': 'c-plus-plus', 'stars': 425}, {'name': 'html', 'stars': 107963}, {'name': 'css', 'stars': 96882}, {'name': 'chrome', 'stars': 61061}, {'name': 'nodejs', 'stars': 74528}, {'name': 'v8', 'stars': 20}, {'name': 'works-with-codespaces', 'stars': 37}]",9,138060,20167,18678,":electron: Build cross-platform desktop apps with JavaScript, HTML, and CSS",C++,2013-04-12T01:47:36Z,2023-08-17T18:43:15Z,27602.0,MIT License,35,Contributor Covenant,True,electron/electron,,383
avelino,awesome-go,106603,11165,2777,False,False,"[{'name': 'Go', 'size': 24279}]",1,"[{'name': 'golang', 'stars': 1856}, {'name': 'golang-library', 'stars': 57}, {'name': 'go', 'stars': 58453}, {'name': 'awesome', 'stars': 68077}, {'name': 'awesome-list', 'stars': 1706}, {'name': 'hacktoberfest', 'stars': 26059}]",6,10300,4320,584,"A curated list of awesome Go frameworks, libraries and software",Go,2014-07-06T13:42:15Z,2023-08-18T08:57:34Z,4595.0,MIT License,10,Other,True,avelino/awesome-go,,428
d3,d3,106072,23343,3690,False,False,"[{'name': 'Shell', 'size': 55315}, {'name': 'JavaScript', 'size': 4732}]",2,"[{'name': 'visualization', 'stars': 351}, {'name': 'data-visualization', 'stars': 59770}, {'name': 'charts', 'stars': 45}, {'name': 'svg', 'stars': 153}, {'name': 'chart', 'stars': 55}, {'name': 'd3', 'stars': 61}]",6,43037,1144,2159,"Bring data to life with SVG, Canvas and HTML. :bar_chart::chart_with_upwards_trend::tada:",Shell,2010-09-27T17:22:42Z,2023-08-13T13:13:25Z,4464.0,ISC License,7,,True,d3/d3,,130
trimstray,the-book-of-secret-knowledge,104575,7530,2159,False,False,[],0,"[{'name': 'awesome', 'stars': 68077}, {'name': 'awesome-list', 'stars': 1706}, {'name': 'lists', 'stars': 128}, {'name': 'manuals', 'stars': 27}, {'name': 'resources', 'stars': 194}, {'name': 'howtos', 'stars': 30}, {'name': 'hacks', 'stars': 107}, {'name': 'search-engines', 'stars': 33}, {'name': 'one-liners', 'stars': 26}, {'name': 'cheatsheets', 'stars': 138}]",19,3479,240,0,"A collection of inspiring lists, manuals, cheatsheets, blogs, hacks, one-liners, cli/web tools and more.",,2018-06-23T10:43:14Z,2023-08-08T09:48:49Z,1066.0,MIT License,1,Contributor Covenant,True,trimstray/the-book-of-secret-knowledge,,98
justjavac,free-programming-books-zh_CN,104384,27773,5933,False,False,[],0,"[{'name': 'python', 'stars': 277237}, {'name': 'javascript', 'stars': 163762}, {'name': 'android', 'stars': 139799}, {'name': 'books', 'stars': 215}, {'name': 'free', 'stars': 142}, {'name': 'pdf', 'stars': 123}, {'name': 'programming', 'stars': 1749}, {'name': 'react', 'stars': 95607}, {'name': 'vue', 'stars': 57868}, {'name': 'angular', 'stars': 62167}]",14,1236,455,0,:books: 免费的计算机编程类中文书籍，欢迎投稿,,2013-11-04T01:59:19Z,2023-08-12T04:25:12Z,922.0,GNU General Public License v3.0,1,Contributor Covenant,True,justjavac/free-programming-books-zh_CN,,118
axios,axios,101327,10453,1210,False,False,"[{'name': 'JavaScript', 'size': 367052}, {'name': 'TypeScript', 'size': 47862}, {'name': 'HTML', 'size': 7486}, {'name': 'Handlebars', 'size': 855}]",4,"[{'name': 'http-client', 'stars': 46}, {'name': 'javascript', 'stars': 163762}, {'name': 'nodejs', 'stars': 74528}, {'name': 'promise', 'stars': 18}, {'name': 'hacktoberfest', 'stars': 26059}]",5,9873,1398,4262,Promise based HTTP client for the browser and node.js,JavaScript,2014-08-18T22:30:27Z,2023-08-16T02:41:25Z,1451.0,MIT License,13,Contributor Covenant,True,axios/axios,,418
kubernetes,kubernetes,100947,38933,3253,False,False,"[{'name': 'Go', 'size': 68072722}, {'name': 'Shell', 'size': 1884417}, {'name': 'PowerShell', 'size': 146830}, {'name': 'Makefile', 'size': 63346}, {'name': 'Dockerfile', 'size': 49273}, {'name': 'Python', 'size': 23736}, {'name': 'C', 'size': 3902}, {'name': 'sed', 'size': 1262}, {'name': 'Batchfile', 'size': 833}, {'name': 'HTML', 'size': 106}]",10,"[{'name': 'kubernetes', 'stars': 37442}, {'name': 'go', 'stars': 58453}, {'name': 'cncf', 'stars': 200}, {'name': 'containers', 'stars': 292}]",4,1191030,76109,43668,Production-Grade Container Scheduling and Management,Go,2014-06-06T22:56:04Z,2023-08-18T09:01:02Z,117871.0,Apache License 2.0,1391,Other,True,kubernetes/kubernetes,,353
facebook,create-react-app,100574,26632,1946,False,False,"[{'name': 'JavaScript', 'size': 3046642}, {'name': 'Shell', 'size': 37454}, {'name': 'CSS', 'size': 4592}, {'name': 'HTML', 'size': 3736}, {'name': 'AppleScript', 'size': 2657}, {'name': 'TypeScript', 'size': 2049}, {'name': 'SCSS', 'size': 491}, {'name': 'Sass', 'size': 200}]",8,"[{'name': 'react', 'stars': 95607}, {'name': 'zero-configuration', 'stars': 40}, {'name': 'build-tools', 'stars': 20}]",3,25116,4212,8137,Set up a modern web app by running one command.,JavaScript,2016-07-17T14:55:11Z,2023-08-16T14:34:19Z,2802.0,MIT License,119,Contributor Covenant,True,facebook/create-react-app,,455
AUTOMATIC1111,stable-diffusion-webui,97543,19384,840,False,False,"[{'name': 'Python', 'size': 1519677}, {'name': 'JavaScript', 'size': 130161}, {'name': 'HTML', 'size': 38388}, {'name': 'CSS', 'size': 19809}, {'name': 'Shell', 'size': 10065}, {'name': 'Batchfile', 'size': 2307}]",6,"[{'name': 'deep-learning', 'stars': 70567}, {'name': 'diffusion', 'stars': 18}, {'name': 'image-generation', 'stars': 115}, {'name': 'image2image', 'stars': 16}, {'name': 'img2img', 'stars': 9}, {'name': 'text2image', 'stars': 19}, {'name': 'txt2img', 'stars': 9}, {'name': 'ai', 'stars': 5914}, {'name': 'ai-art', 'stars': 79}, {'name': 'gradio', 'stars': 5}]",16,32498,2271,6029,Stable Diffusion web UI,Python,2022-08-22T14:05:26Z,2023-08-18T08:21:36Z,5307.0,GNU Affero General Public License v3.0,44,,True,AUTOMATIC1111/stable-diffusion-webui,,430
nodejs,node,97144,26526,2894,False,False,"[{'name': 'JavaScript', 'size': 13260393}, {'name': 'C++', 'size': 4764628}, {'name': 'Python', 'size': 2355723}, {'name': 'C', 'size': 613336}, {'name': 'HTML', 'size': 163390}, {'name': 'Shell', 'size': 99227}, {'name': 'Makefile', 'size': 53723}, {'name': 'Batchfile', 'size': 41870}, {'name': 'Emacs Lisp', 'size': 14363}, {'name': 'Perl', 'size': 11715}]",14,"[{'name': 'nodejs', 'stars': 74528}, {'name': 'javascript', 'stars': 163762}, {'name': 'node', 'stars': 603}, {'name': 'js', 'stars': 1124}, {'name': 'runtime', 'stars': 35}, {'name': 'mit', 'stars': 24}, {'name': 'linux', 'stars': 106622}, {'name': 'macos', 'stars': 33709}, {'name': 'windows', 'stars': 34209}]",9,1102840,31075,16401,Node.js JavaScript runtime :sparkles::turtle::rocket::sparkles:,JavaScript,2014-11-26T19:57:11Z,2023-08-18T04:22:37Z,39498.0,Other,108,Other,True,nodejs/node,,442
yangshun,tech-interview-handbook,94026,12171,1924,False,False,"[{'name': 'TypeScript', 'size': 1087957}, {'name': 'JavaScript', 'size': 96297}, {'name': 'Python', 'size': 20569}, {'name': 'HTML', 'size': 12283}, {'name': 'CSS', 'size': 7789}]",5,"[{'name': 'interview-questions', 'stars': 240}, {'name': 'coding-interviews', 'stars': 114}, {'name': 'interview-practice', 'stars': 131}, {'name': 'interview-preparation', 'stars': 186}, {'name': 'algorithm', 'stars': 100617}, {'name': 'algorithms', 'stars': 397}, {'name': 'system-design', 'stars': 142}, {'name': 'behavioral-interviews', 'stars': 2}, {'name': 'algorithm-interview', 'stars': 0}, {'name': 'algorithm-interview-questions', 'stars': 1}]",10,32051,516,75,💯 Curated coding interview preparation materials for busy software engineers,TypeScript,2016-07-05T05:00:48Z,2023-08-03T00:25:53Z,1260.0,MIT License,5,Other,True,yangshun/tech-interview-handbook,,153
microsoft,PowerToys,93964,5517,1112,False,False,"[{'name': 'C#', 'size': 5188991}, {'name': 'C++', 'size': 3295752}, {'name': 'PowerShell', 'size': 69786}, {'name': 'C', 'size': 69396}, {'name': 'JavaScript', 'size': 10062}, {'name': 'HTML', 'size': 6592}, {'name': 'HLSL', 'size': 3261}, {'name': 'Batchfile', 'size': 2856}]",8,"[{'name': 'powertoys', 'stars': 60}, {'name': 'desktop', 'stars': 119}, {'name': 'windows', 'stars': 34209}, {'name': 'fancyzones', 'stars': 12}, {'name': 'microsoft-powertoys', 'stars': 15}, {'name': 'powerrename', 'stars': 1}, {'name': 'keyboard-manager', 'stars': 3}, {'name': 'color-picker', 'stars': 18}]",8,333549,4607,23341,Windows system utilities to maximize productivity,C#,2019-05-01T17:44:02Z,2023-08-17T18:44:52Z,6773.0,MIT License,2345,Other,True,microsoft/PowerToys,,418
mrdoob,three.js,93920,34905,2557,False,False,"[{'name': 'JavaScript', 'size': 8137424}, {'name': 'HTML', 'size': 6618756}, {'name': 'Roff', 'size': 478172}, {'name': 'SCSS', 'size': 455657}, {'name': 'CSS', 'size': 250761}]",5,"[{'name': 'javascript', 'stars': 163762}, {'name': '3d', 'stars': 51669}, {'name': 'virtual-reality', 'stars': 11576}, {'name': 'augmented-reality', 'stars': 171}, {'name': 'webgl', 'stars': 270}, {'name': 'webgl2', 'stars': 48}, {'name': 'webgpu', 'stars': 72}, {'name': 'webxr', 'stars': 82}, {'name': 'webaudio', 'stars': 25}, {'name': 'canvas', 'stars': 179}]",12,1289179,14561,11854,JavaScript 3D Library.,JavaScript,2010-03-23T18:58:01Z,2023-08-18T02:45:55Z,41972.0,MIT License,12,Contributor Covenant,True,mrdoob/three.js,,362
microsoft,TypeScript,93456,12081,2148,False,False,"[{'name': 'TypeScript', 'size': 91944339}, {'name': 'JavaScript', 'size': 165430}, {'name': 'Dockerfile', 'size': 330}, {'name': 'Shell', 'size': 53}]",4,"[{'name': 'typescript', 'stars': 39384}, {'name': 'javascript', 'stars': 163762}, {'name': 'language', 'stars': 2305}, {'name': 'typechecker', 'stars': 14}]",4,2227798,16527,37914,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.,TypeScript,2014-06-17T15:28:39Z,2023-08-18T08:03:06Z,35078.0,Apache License 2.0,27,Other,True,microsoft/TypeScript,,348
goldbergyoni,nodebestpractices,92274,9533,1875,False,False,"[{'name': 'Dockerfile', 'size': 1491}, {'name': 'TypeScript', 'size': 205}]",2,"[{'name': 'nodejs', 'stars': 74528}, {'name': 'javascript', 'stars': 163762}, {'name': 'best-practices', 'stars': 219}, {'name': 'styleguide', 'stars': 82}, {'name': 'style-guide', 'stars': 56}, {'name': 'node-js', 'stars': 94}, {'name': 'express', 'stars': 21783}, {'name': 'expressjs', 'stars': 65}, {'name': 'nodejs-development', 'stars': 8}, {'name': 'es6', 'stars': 17777}]",18,70002,931,311,:white_check_mark:  The Node.js best practices list (July 2023),Dockerfile,2017-09-15T08:33:19Z,2023-08-16T22:31:35Z,3902.0,Creative Commons Attribution Share Alike 4.0 International,8,,True,goldbergyoni/nodebestpractices,,228
denoland,deno,90440,4974,1451,False,False,"[{'name': 'Rust', 'size': 4893438}, {'name': 'JavaScript', 'size': 3944008}, {'name': 'TypeScript', 'size': 2523854}, {'name': 'C', 'size': 3902}, {'name': 'Lua', 'size': 1356}, {'name': 'Dockerfile', 'size': 164}]",6,"[{'name': 'deno', 'stars': 530}, {'name': 'typescript', 'stars': 39384}, {'name': 'javascript', 'stars': 163762}, {'name': 'rust', 'stars': 36382}]",4,104398,10932,8292,A modern runtime for JavaScript and TypeScript.,Rust,2018-05-15T01:34:26Z,2023-08-18T08:46:37Z,9797.0,MIT License,24,Other,True,denoland/deno,,436
microsoft,terminal,89997,7980,1302,False,False,"[{'name': 'C++', 'size': 13386450}, {'name': 'C#', 'size': 497146}, {'name': 'C', 'size': 262715}, {'name': 'PowerShell', 'size': 85530}, {'name': 'Batchfile', 'size': 71206}, {'name': 'HLSL', 'size': 14872}, {'name': 'Python', 'size': 7946}, {'name': 'Roff', 'size': 7142}, {'name': 'JavaScript', 'size': 894}, {'name': 'HTML', 'size': 552}]",10,"[{'name': 'console', 'stars': 92}, {'name': 'terminal', 'stars': 42043}, {'name': 'cmd', 'stars': 45}, {'name': 'wsl', 'stars': 154}, {'name': 'windows-console', 'stars': 17}, {'name': 'command-line', 'stars': 329}, {'name': 'windows-terminal', 'stars': 56}, {'name': 'contributions-welcome', 'stars': 166}, {'name': 'good-first-issue', 'stars': 1724}, {'name': 'windows', 'stars': 34209}]",10,136599,3768,11558,"The new Windows Terminal and the original Windows console host, all in the same place!",C++,2017-08-11T18:38:22Z,2023-08-17T22:18:15Z,3724.0,MIT License,26,Other,True,microsoft/terminal,,386
angular,angular,89748,24129,3035,False,False,"[{'name': 'TypeScript', 'size': 22329576}, {'name': 'JavaScript', 'size': 2403093}, {'name': 'Starlark', 'size': 596657}, {'name': 'HTML', 'size': 521682}, {'name': 'CSS', 'size': 279867}, {'name': 'SCSS', 'size': 134429}, {'name': 'Shell', 'size': 50715}, {'name': 'jq', 'size': 619}, {'name': 'Less', 'size': 80}]",9,"[{'name': 'angular', 'stars': 62167}, {'name': 'typescript', 'stars': 39384}, {'name': 'web', 'stars': 1630}, {'name': 'javascript', 'stars': 163762}, {'name': 'pwa', 'stars': 12121}, {'name': 'web-framework', 'stars': 113}, {'name': 'web-performance', 'stars': 35}]",7,469458,24671,25585,The modern web developer’s platform,TypeScript,2014-09-18T16:12:01Z,2023-08-18T04:41:44Z,27650.0,MIT License,47,Other,True,angular/angular,,385
Genymobile,scrcpy,89471,9107,1168,False,False,"[{'name': 'C', 'size': 735258}, {'name': 'Java', 'size': 276772}, {'name': 'Roff', 'size': 15565}, {'name': 'Meson', 'size': 11719}, {'name': 'Shell', 'size': 8732}, {'name': 'Makefile', 'size': 5636}, {'name': 'AIDL', 'size': 2384}, {'name': 'VBScript', 'size': 212}, {'name': 'Batchfile', 'size': 95}]",9,"[{'name': 'android', 'stars': 139799}, {'name': 'c', 'stars': 105729}, {'name': 'sdl2', 'stars': 51}, {'name': 'libav', 'stars': 5}, {'name': 'ffmpeg', 'stars': 173}, {'name': 'screen', 'stars': 5}, {'name': 'mirroring', 'stars': 19}, {'name': 'recording', 'stars': 20}]",8,5618,384,3804,Display and control your Android device,C,2017-11-21T18:00:27Z,2023-08-13T16:28:51Z,2218.0,Apache License 2.0,1,,True,Genymobile/scrcpy,,123
mui,material-ui,88233,30047,1356,False,False,"[{'name': 'TypeScript', 'size': 4497136}, {'name': 'JavaScript', 'size': 4220133}, {'name': 'HTML', 'size': 2201}, {'name': 'CSS', 'size': 66}]",4,"[{'name': 'react-components', 'stars': 133}, {'name': 'react', 'stars': 95607}, {'name': 'javascript', 'stars': 163762}, {'name': 'material-design', 'stars': 14520}, {'name': 'design-systems', 'stars': 185}, {'name': 'typescript', 'stars': 39384}, {'name': 'hacktoberfest', 'stars': 26059}]",7,431141,19799,17781,"MUI Core: Ready-to-use foundational React components, free forever. It includes Material UI, which implements Google's Material Design.",TypeScript,2014-08-18T19:11:54Z,2023-08-18T08:52:32Z,22579.0,MIT License,52,Contributor Covenant,True,mui/material-ui,,420
ant-design,ant-design,87149,41117,212,False,False,"[{'name': 'TypeScript', 'size': 5037520}, {'name': 'JavaScript', 'size': 36492}, {'name': 'CSS', 'size': 3941}, {'name': 'Shell', 'size': 1543}, {'name': 'HTML', 'size': 1067}]",5,"[{'name': 'react', 'stars': 95607}, {'name': 'ui-kit', 'stars': 82}, {'name': 'typescript', 'stars': 39384}, {'name': 'antd', 'stars': 23}, {'name': 'ant-design', 'stars': 33}, {'name': 'design-systems', 'stars': 185}, {'name': 'ui-library', 'stars': 53}]",7,166155,14958,27313,An enterprise-class UI design language and React UI library,TypeScript,2015-04-24T15:37:24Z,2023-08-18T08:59:13Z,25897.0,MIT License,44,Contributor Covenant,True,ant-design/ant-design,,371
f,awesome-chatgpt-prompts,86420,11622,1182,False,False,"[{'name': 'HTML', 'size': 2677}]",1,"[{'name': 'chatbot', 'stars': 371}, {'name': 'chatgpt', 'stars': 5625}, {'name': 'chatgpt-api', 'stars': 651}, {'name': 'language', 'stars': 2305}, {'name': 'bots', 'stars': 114}]",5,665,518,0,This repo includes ChatGPT prompt curation to use ChatGPT better.,HTML,2022-12-05T13:54:13Z,2023-08-17T13:15:46Z,396.0,Creative Commons Zero v1.0 Universal,1,,True,f/awesome-chatgpt-prompts,,80
ryanmcdermott,clean-code-javascript,84586,11489,1857,False,False,"[{'name': 'JavaScript', 'size': 58545}]",1,"[{'name': 'javascript', 'stars': 163762}, {'name': 'principles', 'stars': 22}, {'name': 'composition', 'stars': 8}, {'name': 'inheritance', 'stars': 3}, {'name': 'clean-code', 'stars': 56}, {'name': 'clean-architecture', 'stars': 209}, {'name': 'best-practices', 'stars': 219}]",7,520,278,147,:bathtub: Clean Code concepts adapted for JavaScript,JavaScript,2016-11-25T22:25:41Z,2023-08-14T18:12:41Z,546.0,MIT License,1,,True,ryanmcdermott/clean-code-javascript,,106
rust-lang,rust,84417,11196,1484,False,False,"[{'name': 'Rust', 'size': 75383164}, {'name': 'Shell', 'size': 378287}, {'name': 'JavaScript', 'size': 348206}, {'name': 'Fluent', 'size': 304807}, {'name': 'HTML', 'size': 277696}, {'name': 'Python', 'size': 273312}, {'name': 'Makefile', 'size': 217594}, {'name': 'TypeScript', 'size': 197831}, {'name': 'C++', 'size': 150701}, {'name': 'PowerShell', 'size': 86982}]",22,"[{'name': 'rust', 'stars': 36382}, {'name': 'compiler', 'stars': 31071}, {'name': 'language', 'stars': 2305}, {'name': 'hacktoberfest', 'stars': 26059}]",4,957453,65159,49489,Empowering everyone to build reliable and efficient software.,Rust,2010-06-16T20:39:03Z,2023-08-18T08:42:22Z,232198.0,Other,124,Other,True,rust-lang/rust,,442
puppeteer,puppeteer,84298,9055,1208,False,False,"[{'name': 'TypeScript', 'size': 2097621}, {'name': 'JavaScript', 'size': 107259}, {'name': 'HTML', 'size': 26672}, {'name': 'MDX', 'size': 9058}, {'name': 'CSS', 'size': 6581}, {'name': 'Dockerfile', 'size': 1572}, {'name': 'Shell', 'size': 520}]",7,"[{'name': 'headless-chrome', 'stars': 49}, {'name': 'testing', 'stars': 13291}, {'name': 'web', 'stars': 1630}, {'name': 'developer-tools', 'stars': 276}, {'name': 'node-module', 'stars': 11}, {'name': 'automation', 'stars': 1054}, {'name': 'chrome', 'stars': 61061}, {'name': 'chromium', 'stars': 116}]",8,552881,4435,6181,Node.js API for Chrome ,TypeScript,2017-05-09T22:16:13Z,2023-08-18T09:03:46Z,3815.0,Apache License 2.0,18,,True,puppeteer/puppeteer,,453
PanJiaChen,vue-element-admin,83643,30127,2208,False,False,"[{'name': 'Vue', 'size': 350124}, {'name': 'JavaScript', 'size': 131099}, {'name': 'SCSS', 'size': 20535}, {'name': 'CSS', 'size': 825}, {'name': 'Handlebars', 'size': 789}, {'name': 'HTML', 'size': 488}]",6,"[{'name': 'vue', 'stars': 57868}, {'name': 'admin', 'stars': 79}, {'name': 'element-ui', 'stars': 42}, {'name': 'axios', 'stars': 28}, {'name': 'vuex', 'stars': 58}, {'name': 'vue-cli', 'stars': 40}, {'name': 'element', 'stars': 9}, {'name': 'vue-admin', 'stars': 39}, {'name': 'admin-template', 'stars': 66}, {'name': 'mock', 'stars': 28}]",19,15436,577,3544,:tada: A magical vue admin                                                                https://panjiachen.github.io/vue-element-admin,Vue,2017-04-17T03:35:49Z,2023-07-24T02:57:41Z,1019.0,MIT License,1,,True,PanJiaChen/vue-element-admin,,111
iluwatar,java-design-patterns,83271,25389,3822,False,False,"[{'name': 'Java', 'size': 3917631}, {'name': 'HTML', 'size': 16836}, {'name': 'CSS', 'size': 9958}]",3,"[{'name': 'java', 'stars': 147835}, {'name': 'principles', 'stars': 22}, {'name': 'design-patterns', 'stars': 256}, {'name': 'awesome-list', 'stars': 1706}, {'name': 'snippets', 'stars': 99}, {'name': 'snippets-collection', 'stars': 41}, {'name': 'snippets-library', 'stars': 20}, {'name': 'hacktoberfest', 'stars': 26059}]",8,30825,1679,855,Design patterns implemented in Java,Java,2014-08-09T16:45:18Z,2023-08-15T14:19:07Z,3474.0,Other,1,,True,iluwatar/java-design-patterns,,404
